date,quantity,temperature,humidity,visibility,wind_speed,condition
2011-2-25,21,11,82,9,13,1
2011-2-27,157,7,78,10,18,0.6
2011-2-28,0,3,89,5,13,0.6
2011-3-1,0,4,84,8,18,1
2011-3-2,2,4,79,5,18,1
2011-3-3,0,3,80,8,18,1
2011-3-4,16,3,79,9,14,1
2011-3-6,10,4,70,10,18,1
2011-3-7,0,4,64,,10,1
2011-3-8,0,4,62,3,10,0.2
2011-3-9,15,8,61,10,23,1
2011-3-10,1,10,64,10,27,0.6
2011-3-11,16,9,63,10,14,1
2011-3-14,1,7,86,8,13,1
2011-3-15,132,7,97,0,13,0.2
2011-3-16,11,7,92,2,14,0.2
2011-3-17,2,6,87,5,8,1
2011-3-18,22,6,82,9,6,0.6
2011-3-20,5,,,,,1
2011-3-21,23,12,70,10,5,1
2011-3-22,42,12,64,9,5,1
2011-3-23,32,10,76,10,5,1
2011-3-24,1,9,70,9,8,1
2011-3-25,25,10,75,8,5,1
2011-3-28,165,8,64,10,5,1
2011-3-29,23,6,67,7,5,0.2
2011-3-30,193,10,83,8,13,0.6
2011-3-31,147,14,74,10,27,1
2011-4-1,67,13,75,10,24,1
2011-4-3,30,11,65,10,11,1
2011-4-4,10,9,62,10,19,1
2011-4-5,12,10,84,10,24,0.6
2011-4-6,0,18,50,10,19,1
2011-4-7,74,16,63,10,13,1
2011-4-8,7,13,57,,6,1
2011-4-10,20,10,64,8,10,1
2011-4-11,20,13,62,10,10,0.6
2011-4-12,74,9,51,10,21,1
2011-4-13,51,7,61,10,8,0.6
2011-4-14,24,10,66,10,8,1
2011-4-15,30,11,62,10,5,1
2011-4-17,53,11,73,8,3,1
2011-4-18,2,11,71,4,6,1
2011-4-19,133,14,63,8,5,1
2011-4-20,26,14,68,7,3,1
2011-4-21,55,13,71,6,5,1
2011-4-26,64,12,71,10,14,1
2011-4-27,52,11,58,10,16,1
2011-4-28,49,11,73,10,18,0.6
2011-5-1,13,13,64,,21,1
2011-5-3,0,8,57,10,19,1
2011-5-4,44,7,65,10,8,1
2011-5-5,0,12,62,8,6,1
2011-5-6,16,14,54,,6,1
2011-5-8,70,17,65,10,11,0.6
2011-5-9,25,16,59,10,11,1
2011-5-10,83,13,57,10,10,1
2011-5-11,39,12,68,10,6,1
2011-5-12,139,13,57,10,14,1
2011-5-13,16,13,58,10,11,1
2011-5-15,31,10,61,10,16,1
2011-5-16,6,16,62,10,18,0.6
2011-5-17,68,14,66,10,16,1
2011-5-18,9,16,76,10,16,1
2011-5-19,12,12,64,10,6,1
2011-5-20,23,14,56,10,10,1
2011-5-22,60,14,55,10,24,0.6
2011-5-23,42,15,61,10,23,0.6
2011-5-24,44,13,48,10,19,1
2011-5-25,26,12,49,,8,1
2011-5-26,105,13,69,10,21,1
2011-5-27,33,12,67,10,18,1
2011-5-29,146,17,69,10,23,1
2011-5-31,7,12,64,10,13,0.6
2011-6-1,22,13,55,10,6,1
2011-6-2,9,14,66,10,8,1
2011-6-3,13,17,69,10,16,1
2011-6-5,21,14,77,10,18,0.6
2011-6-6,54,11,81,9,8,0.6
2011-6-7,10,16,61,10,14,1
2011-6-8,155,13,65,10,19,0.6
2011-6-9,226,13,67,10,13,0.6
2011-6-10,44,11,73,10,6,1
2011-6-12,35,11,77,9,14,0.6
2011-6-13,5,18,69,10,19,1
2011-6-14,1,15,64,10,8,1
2011-6-15,22,17,74,10,13,0.6
2011-6-16,48,14,76,10,16,0.6
2011-6-17,15,13,82,9,14,0.6
2011-6-19,24,14,64,10,23,0.6
2011-6-20,3,13,80,10,6,0.6
2011-6-21,17,18,70,10,21,1
2011-6-22,54,14,73,10,21,0.6
2011-6-23,12,14,65,10,18,0.6
2011-6-24,40,14,64,10,13,0.6
2011-6-26,20,19,78,9,6,1
2011-6-27,13,24,61,5,8,1
2011-6-28,15,20,82,9,8,1
2011-6-29,19,16,57,10,13,1
2011-6-30,1,15,57,10,10,1
2011-7-1,48,,,10,8,1
2011-7-3,9,19,57,10,6,1
2011-7-4,26,14,62,10,6,1
2011-7-5,61,17,66,9,6,0.6
2011-7-6,17,17,67,10,21,0.6
2011-7-7,19,17,67,10,21,0.6
2011-7-8,0,17,72,10,19,0.6
2011-7-10,121,17,68,10,10,1
2011-7-11,2,17,71,10,6,1
2011-7-12,35,17,75,9,14,0.6
2011-7-13,40,14,64,10,14,0.6
2011-7-14,15,16,64,10,14,1
2011-7-15,33,16,54,10,8,1
2011-7-17,1,16,77,10,19,0.6
2011-7-18,49,17,76,10,26,0.6
2011-7-19,23,16,70,10,11,0.6
2011-7-20,143,16,73,9,6,0.6
2011-7-21,11,16,83,9,5,0.6
2011-7-22,9,16,67,10,10,0.6
2011-7-24,45,16,59,10,14,1
2011-7-25,-76,16,67,10,6,1
2011-7-26,22,16,74,10,6,0.6
2011-7-27,49,17,74,10,11,1
2011-7-28,30,19,73,9,6,1
2011-7-29,131,14,79,8,5,0.2
2011-7-31,39,17,60,10,10,1
2011-8-1,14,19,60,10,8,1
2011-8-2,34,21,55,10,5,1
2011-8-3,219,23,53,8,6,1
2011-8-4,22,18,87,8,14,0.6
2011-8-5,236,20,68,10,10,1
2011-8-7,5,17,66,10,19,0.6
2011-8-8,3,17,56,10,23,0.6
2011-8-9,137,16,51,10,14,1
2011-8-10,81,18,56,,16,1
2011-8-11,114,18,78,10,24,1
2011-8-12,108,19,72,10,8,1
2011-8-14,11,19,53,10,13,1
2011-8-16,3,18,67,10,18,1
2011-8-17,110,18,59,10,10,0.6
2011-8-18,72,14,78,10,14,0.6
2011-8-19,85,16,58,10,11,1
2011-8-21,10,21,60,9,8,1
2011-8-22,24,18,64,10,8,1
2011-8-23,45,16,92,6,10,0.6
2011-8-24,87,18,72,9,8,0.6
2011-8-25,10,18,68,10,13,1
2011-8-26,40,16,84,10,8,1
2011-8-28,10,16,71,10,16,0.6
2011-8-30,13,14,66,10,10,1
2011-8-31,20,14,68,10,3,1
2011-9-1,30,14,67,10,13,1
2011-9-2,42,20,68,7,8,1
2011-9-4,43,17,77,10,14,0.6
2011-9-5,37,16,62,10,27,1
2011-9-6,7,17,81,10,32,0.6
2011-9-7,46,14,63,10,27,0.6
2011-9-8,140,17,71,10,19,1
2011-9-9,8,19,79,10,14,1
2011-9-11,56,18,64,10,24,1
2011-9-12,16,19,68,10,32,1
2011-9-13,23,17,59,10,26,1
2011-9-14,41,16,57,10,19,1
2011-9-15,22,13,66,10,5,1
2011-9-16,54,18,70,10,13,1
2011-9-18,22,13,73,10,8,0.6
2011-9-19,0,14,64,10,18,1
2011-9-20,41,18,75,10,23,1
2011-9-21,27,16,74,9,11,0.6
2011-9-22,-4,16,60,10,14,1
2011-9-23,23,14,67,10,10,1
2011-9-25,26,17,68,10,16,0.2
2011-9-26,30,20,73,10,14,1
2011-9-27,0,17,80,7,5,0.2
2011-9-28,23,17,79,6,5,0.2
2011-9-29,49,18,68,6,3,0.2
2011-9-30,34,18,62,7,5,0.2
2011-10-3,24,21,51,8,16,1
2011-10-4,36,17,69,10,18,1
2011-10-5,25,19,68,10,27,1
2011-10-6,50,13,53,10,27,1
2011-10-7,21,12,70,10,19,0.6
2011-10-9,40,18,78,10,21,0.6
2011-10-10,-11,18,66,10,34,1
2011-10-11,34,18,71,10,32,1
2011-10-12,73,17,70,10,16,1
2011-10-13,32,14,78,9,11,1
2011-10-14,11,11,59,10,10,1
2011-10-16,120,9,74,9,3,0.2
2011-10-17,3,12,68,10,18,1
2011-10-18,11,10,56,10,21,1
2011-10-19,26,9,62,10,16,0.6
2011-10-20,16,7,65,10,8,1
2011-10-21,0,10,67,10,10,1
2011-10-23,19,14,69,10,18,1
2011-10-24,4,12,74,10,16,1
2011-10-25,6,13,73,10,8,0.6
2011-10-26,34,11,79,10,11,0.6
2011-10-27,42,12,80,10,8,0.6
2011-10-28,44,12,83,8,5,1
2011-10-30,4,16,82,10,18,1
2011-10-31,77,13,80,10,13,1
2011-11-1,9,12,77,10,11,0.6
2011-11-2,1,13,79,10,13,1
2011-11-3,11,17,82,10,14,0.6
2011-11-4,20,14,81,10,13,0.6
2011-11-6,8,10,79,10,18,1
2011-11-7,121,12,84,5,18,1
2011-11-8,130,10,85,5,5,1
2011-11-9,51,13,83,10,5,1
2011-11-10,151,11,92,5,6,0.2
2011-11-11,73,9,91,5,10,0.2
2011-11-13,56,11,88,5,8,0.2
2011-11-14,13,9,89,2,8,1
2011-11-15,125,8,82,6,8,0.2
2011-11-16,42,6,92,5,5,0.2
2011-11-17,16,12,86,8,8,1
2011-11-18,40,12,87,10,13,1
2011-11-20,24,7,97,5,2,0.2
2011-11-21,29,6,97,3,3,0.2
2011-11-22,35,11,98,3,2,1
2011-11-23,27,7,89,7,8,0.2
2011-11-24,27,11,87,10,14,1
2011-11-25,42,11,72,10,23,1
2011-11-27,73,10,72,10,23,0.6
2011-11-28,7,4,83,10,8,1
2011-11-29,48,11,82,10,29,0.6
2011-11-30,26,9,78,10,16,1
2011-12-1,61,9,85,10,10,0.6
2011-12-2,15,6,87,10,11,1
2011-12-4,62,7,82,10,18,0.6
2011-12-5,9,4,77,10,24,1
2011-12-6,48,4,80,10,19,0.6
2011-12-7,45,7,58,10,31,1
2011-12-8,25,10,85,10,31,0.6
2011-12-9,42,6,70,10,23,1
2011-12-9,41,6,70,10,23,1
