date,quantity,temperature,humidity,visibility,wind_speed,condition
2011-3-24,0,9,70,9,8,1
2011-3-25,600,10,75,8,5,1
2011-3-28,1,8,64,10,5,1
2011-3-29,0,6,67,7,5,0.2
2011-3-30,69,10,83,8,13,0.6
2011-3-31,3,14,74,10,27,1
2011-4-1,4,13,75,10,24,1
2011-4-4,0,9,62,10,19,1
2011-4-6,2,18,50,10,19,1
2011-4-7,0,16,63,10,13,1
2011-4-12,19,9,51,10,21,1
2011-4-13,6,7,61,10,8,0.6
2011-4-14,2,10,66,10,8,1
2011-4-15,0,11,62,10,5,1
2011-4-17,8,11,73,8,3,1
2011-4-18,18,11,71,4,6,1
2011-4-19,4,14,63,8,5,1
2011-4-20,1,14,68,7,3,1
2011-4-21,6,13,71,6,5,1
2011-4-26,12,12,71,10,14,1
2011-4-27,0,11,58,10,16,1
2011-4-28,14,11,73,10,18,0.6
2011-5-4,1,7,65,10,8,1
2011-5-5,6,12,62,8,6,1
2011-5-6,0,14,54,,6,1
2011-5-8,7,17,65,10,11,0.6
2011-5-9,10,16,59,10,11,1
2011-5-10,1,13,57,10,10,1
2011-5-11,3,12,68,10,6,1
2011-5-12,11,13,57,10,14,1
2011-5-16,10,16,62,10,18,0.6
2011-5-17,1,14,66,10,16,1
2011-5-18,8,16,76,10,16,1
2011-5-19,0,12,64,10,6,1
2011-5-22,0,14,55,10,24,0.6
2011-5-23,0,15,61,10,23,0.6
2011-5-24,0,13,48,10,19,1
2011-5-26,24,13,69,10,21,1
2011-5-29,4,17,69,10,23,1
2011-5-31,0,12,64,10,13,0.6
2011-6-2,0,14,66,10,8,1
2011-6-3,45,17,69,10,16,1
2011-6-7,0,16,61,10,14,1
2011-6-8,0,13,65,10,19,0.6
2011-6-9,1,13,67,10,13,0.6
2011-6-10,0,11,73,10,6,1
2011-6-13,0,18,69,10,19,1
2011-6-15,0,17,74,10,13,0.6
2011-6-17,4,13,82,9,14,0.6
2011-6-19,0,14,64,10,23,0.6
2011-6-20,0,13,80,10,6,0.6
2011-6-23,9,14,65,10,18,0.6
2011-6-24,-151,14,64,10,13,0.6
2011-6-26,0,19,78,9,6,1
2011-6-27,0,24,61,5,8,1
2011-6-28,1,20,82,9,8,1
2011-6-29,0,16,57,10,13,1
2011-6-30,0,15,57,10,10,1
2011-7-1,0,,,10,8,1
2011-7-3,2,19,57,10,6,1
2011-7-4,0,14,62,10,6,1
2011-7-5,0,17,66,9,6,0.6
2011-7-6,94,17,67,10,21,0.6
2011-7-8,0,17,72,10,19,0.6
2011-7-11,0,17,71,10,6,1
2011-7-17,0,16,77,10,19,0.6
2011-7-18,2,17,76,10,26,0.6
2011-7-19,41,16,70,10,11,0.6
2011-7-20,0,16,73,9,6,0.6
2011-7-21,116,16,83,9,5,0.6
2011-7-22,1,16,67,10,10,0.6
2011-7-24,0,16,59,10,14,1
2011-7-25,18,16,67,10,6,1
2011-7-28,1,19,73,9,6,1
2011-7-29,6,14,79,8,5,0.2
2011-8-1,0,19,60,10,8,1
2011-8-2,0,21,55,10,5,1
2011-8-3,0,23,53,8,6,1
2011-8-5,3,20,68,10,10,1
2011-8-7,21,17,66,10,19,0.6
2011-8-9,0,16,51,10,14,1
2011-8-10,0,18,56,,16,1
2011-8-11,0,18,78,10,24,1
2011-8-12,10,19,72,10,8,1
2011-8-17,1,18,59,10,10,0.6
2011-8-19,0,16,58,10,11,1
2011-8-21,0,21,60,9,8,1
2011-8-22,5,18,64,10,8,1
2011-8-23,0,16,92,6,10,0.6
2011-8-24,0,18,72,9,8,0.6
2011-8-25,0,18,68,10,13,1
2011-8-31,0,14,68,10,3,1
2011-9-2,5,20,68,7,8,1
2011-9-5,4,16,62,10,27,1
2011-9-6,0,17,81,10,32,0.6
2011-9-7,12,14,63,10,27,0.6
2011-9-11,1,18,64,10,24,1
2011-9-13,2,17,59,10,26,1
2011-9-14,14,16,57,10,19,1
2011-9-15,0,13,66,10,5,1
2011-9-16,3,18,70,10,13,1
2011-9-18,0,13,73,10,8,0.6
2011-9-20,7,18,75,10,23,1
2011-9-21,0,16,74,9,11,0.6
2011-9-22,1,16,60,10,14,1
2011-9-23,25,14,67,10,10,1
2011-9-26,1,20,73,10,14,1
2011-9-27,0,17,80,7,5,0.2
2011-9-28,205,17,79,6,5,0.2
2011-9-29,2,18,68,6,3,0.2
2011-9-30,9,18,62,7,5,0.2
2011-10-4,2,17,69,10,18,1
2011-10-5,1,19,68,10,27,1
2011-10-7,6,12,70,10,19,0.6
2011-10-9,0,18,78,10,21,0.6
2011-10-10,13,18,66,10,34,1
2011-10-11,12,18,71,10,32,1
2011-10-13,7,14,78,9,11,1
2011-10-14,0,11,59,10,10,1
2011-10-16,0,9,74,9,3,0.2
2011-10-17,0,12,68,10,18,1
2011-10-19,7,9,62,10,16,0.6
2011-10-23,1,14,69,10,18,1
2011-10-24,1,12,74,10,16,1
2011-10-25,0,13,73,10,8,0.6
2011-10-26,0,11,79,10,11,0.6
2011-10-27,1,12,80,10,8,0.6
2011-10-28,0,12,83,8,5,1
2011-10-30,0,16,82,10,18,1
2011-10-31,0,13,80,10,13,1
2011-11-2,0,13,79,10,13,1
2011-11-3,0,17,82,10,14,0.6
2011-11-4,12,14,81,10,13,0.6
2011-11-6,4,10,79,10,18,1
2011-11-7,2,12,84,5,18,1
2011-11-8,42,10,85,5,5,1
2011-11-9,11,13,83,10,5,1
2011-11-10,2,11,92,5,6,0.2
2011-11-11,3,9,91,5,10,0.2
2011-11-13,3,11,88,5,8,0.2
2011-11-14,9,9,89,2,8,1
2011-11-15,1,8,82,6,8,0.2
2011-11-16,8,6,92,5,5,0.2
2011-11-17,18,12,86,8,8,1
2011-11-18,19,12,87,10,13,1
2011-11-20,1,7,97,5,2,0.2
2011-11-21,0,6,97,3,3,0.2
2011-11-22,0,11,98,3,2,1
2011-11-23,2,7,89,7,8,0.2
2011-11-24,2,11,87,10,14,1
2011-11-25,5,11,72,10,23,1
2011-11-27,7,10,72,10,23,0.6
2011-11-28,2,4,83,10,8,1
2011-11-29,26,11,82,10,29,0.6
2011-11-30,4,9,78,10,16,1
2011-12-1,3,9,85,10,10,0.6
2011-12-2,7,6,87,10,11,1
2011-12-5,0,4,77,10,24,1
2011-12-6,29,4,80,10,19,0.6
2011-12-7,2,7,58,10,31,1
2011-12-8,16,10,85,10,31,0.6
2011-12-9,56,6,70,10,23,1
2011-12-9,2,6,70,10,23,1
