date,quantity,temperature,humidity,visibility,wind_speed,condition
2011-11-15,29,8,82,6,8,0.2
2011-11-17,0,12,86,8,8,1
2011-11-18,4,12,87,10,13,1
2011-11-21,0,6,97,3,3,0.2
2011-11-22,5,11,98,3,2,1
2011-11-23,2,7,89,7,8,0.2
2011-11-24,2,11,87,10,14,1
2011-11-27,1,10,72,10,23,0.6
2011-11-28,0,4,83,10,8,1
2011-11-29,3,11,82,10,29,0.6
2011-11-30,4,9,78,10,16,1
2011-12-5,1,4,77,10,24,1
2011-12-6,43,4,80,10,19,0.6
2011-12-7,60,7,58,10,31,1
2011-12-8,0,10,85,10,31,0.6
2011-12-8,24,10,85,10,31,0.6
