date,quantity,temperature,humidity,visibility,wind_speed,condition
2011-9-2,0,20,68,7,8,1
2011-9-4,58,17,77,10,14,0.6
2011-9-6,0,17,81,10,32,0.6
2011-9-7,0,14,63,10,27,0.6
2011-9-8,0,17,71,10,19,1
2011-9-9,4,19,79,10,14,1
2011-9-11,0,18,64,10,24,1
2011-9-13,40,17,59,10,26,1
2011-9-14,0,16,57,10,19,1
2011-9-15,28,13,66,10,5,1
2011-9-16,32,18,70,10,13,1
2011-9-19,4,14,64,10,18,1
2011-9-20,0,18,75,10,23,1
2011-9-22,15,16,60,10,14,1
2011-9-23,0,14,67,10,10,1
2011-9-25,1,17,68,10,16,0.2
2011-9-26,5,20,73,10,14,1
2011-9-27,44,17,80,7,5,0.2
2011-9-29,4,18,68,6,3,0.2
2011-9-30,0,18,62,7,5,0.2
2011-10-2,24,19,51,10,6,0.2
2011-10-3,0,21,51,8,16,1
2011-10-4,0,17,69,10,18,1
2011-10-5,28,19,68,10,27,1
2011-10-7,0,12,70,10,19,0.6
2011-10-9,0,18,78,10,21,0.6
2011-10-10,4,18,66,10,34,1
2011-10-11,11,18,71,10,32,1
2011-10-12,4,17,70,10,16,1
2011-10-13,0,14,78,9,11,1
2011-10-14,4,11,59,10,10,1
2011-10-16,1,9,74,9,3,0.2
2011-10-17,5,12,68,10,18,1
2011-10-18,20,10,56,10,21,1
2011-10-19,19,9,62,10,16,0.6
2011-10-20,11,7,65,10,8,1
2011-10-21,1,10,67,10,10,1
2011-10-23,0,14,69,10,18,1
2011-10-24,0,12,74,10,16,1
2011-10-25,1,13,73,10,8,0.6
2011-10-27,15,12,80,10,8,0.6
2011-10-28,4,12,83,8,5,1
2011-10-30,0,16,82,10,18,1
2011-10-31,6,13,80,10,13,1
2011-11-1,15,12,77,10,11,0.6
2011-11-2,24,13,79,10,13,1
2011-11-3,48,17,82,10,14,0.6
2011-11-4,92,14,81,10,13,0.6
2011-11-6,22,10,79,10,18,1
2011-11-7,26,12,84,5,18,1
2011-11-8,3,10,85,5,5,1
2011-11-9,11,13,83,10,5,1
2011-11-10,18,11,92,5,6,0.2
2011-11-11,43,9,91,5,10,0.2
2011-11-13,56,11,88,5,8,0.2
2011-11-14,2,9,89,2,8,1
2011-11-15,54,8,82,6,8,0.2
2011-11-16,31,6,92,5,5,0.2
2011-11-17,22,12,86,8,8,1
2011-11-18,0,12,87,10,13,1
2011-11-20,65,7,97,5,2,0.2
2011-11-21,11,6,97,3,3,0.2
2011-11-22,0,11,98,3,2,1
2011-11-23,-13,7,89,7,8,0.2
2011-11-24,22,11,87,10,14,1
2011-11-25,4,11,72,10,23,1
2011-11-27,8,10,72,10,23,0.6
2011-11-28,0,4,83,10,8,1
2011-11-29,8,11,82,10,29,0.6
2011-11-30,5,9,78,10,16,1
2011-12-1,36,9,85,10,10,0.6
2011-12-2,189,6,87,10,11,1
2011-12-4,31,7,82,10,18,0.6
2011-12-5,21,4,77,10,24,1
2011-12-6,33,4,80,10,19,0.6
2011-12-7,8,7,58,10,31,1
2011-12-8,49,10,85,10,31,0.6
2011-12-9,26,6,70,10,23,1
2011-12-9,4,6,70,10,23,1
