date,quantity,temperature,humidity,visibility,wind_speed,condition
2011-3-10,0,10,64,10,27,0.6
2011-3-11,0,9,63,10,14,1
2011-3-14,0,7,86,8,13,1
2011-3-15,37,7,97,0,13,0.2
2011-3-17,0,6,87,5,8,1
2011-3-18,0,6,82,9,6,0.6
2011-3-20,3,,,,,1
2011-3-21,0,12,70,10,5,1
2011-3-22,0,12,64,9,5,1
2011-3-23,0,10,76,10,5,1
2011-3-24,10,9,70,9,8,1
2011-3-27,6,8,78,7,14,1
2011-3-28,0,8,64,10,5,1
2011-3-29,0,6,67,7,5,0.2
2011-3-30,0,10,83,8,13,0.6
2011-3-31,0,14,74,10,27,1
2011-4-6,16,18,50,10,19,1
2011-4-8,0,13,57,,6,1
2011-4-11,24,13,62,10,10,0.6
2011-4-15,0,11,62,10,5,1
2011-4-17,3,11,73,8,3,1
2011-4-18,1,11,71,4,6,1
2011-4-20,6,14,68,7,3,1
2011-4-26,0,12,71,10,14,1
2011-4-27,6,11,58,10,16,1
2011-4-28,2,11,73,10,18,0.6
2011-5-1,0,13,64,,21,1
2011-5-3,0,8,57,10,19,1
2011-5-4,0,7,65,10,8,1
2011-5-5,7,12,62,8,6,1
2011-5-6,1,14,54,,6,1
2011-5-8,0,17,65,10,11,0.6
2011-5-9,0,16,59,10,11,1
2011-5-10,13,13,57,10,10,1
2011-5-11,10,12,68,10,6,1
2011-5-12,0,13,57,10,14,1
2011-5-13,1,13,58,10,11,1
2011-5-15,0,10,61,10,16,1
2011-5-16,0,16,62,10,18,0.6
2011-5-17,2,14,66,10,16,1
2011-5-19,0,12,64,10,6,1
2011-5-20,0,14,56,10,10,1
2011-5-24,0,13,48,10,19,1
2011-5-25,5,12,49,,8,1
2011-5-26,7,13,69,10,21,1
2011-5-27,0,12,67,10,18,1
2011-5-29,6,17,69,10,23,1
2011-5-31,7,12,64,10,13,0.6
2011-6-1,0,13,55,10,6,1
2011-6-2,2,14,66,10,8,1
2011-6-5,6,14,77,10,18,0.6
2011-6-6,12,11,81,9,8,0.6
2011-6-8,0,13,65,10,19,0.6
2011-6-9,0,13,67,10,13,0.6
2011-6-10,0,11,73,10,6,1
2011-6-12,3,11,77,9,14,0.6
2011-6-14,0,15,64,10,8,1
2011-6-17,7,13,82,9,14,0.6
2011-6-21,0,18,70,10,21,1
2011-6-23,2,14,65,10,18,0.6
2011-6-24,8,14,64,10,13,0.6
2011-6-28,1,20,82,9,8,1
2011-6-29,7,16,57,10,13,1
2011-6-30,0,15,57,10,10,1
2011-7-1,2,,,10,8,1
2011-7-4,1,14,62,10,6,1
2011-7-5,0,17,66,9,6,0.6
2011-7-7,0,17,67,10,21,0.6
2011-7-8,0,17,72,10,19,0.6
2011-7-11,7,17,71,10,6,1
2011-7-12,0,17,75,9,14,0.6
2011-7-13,2,14,64,10,14,0.6
2011-7-14,0,16,64,10,14,1
2011-7-15,15,16,54,10,8,1
2011-7-17,0,16,77,10,19,0.6
2011-7-18,6,17,76,10,26,0.6
2011-7-19,13,16,70,10,11,0.6
2011-7-20,5,16,73,9,6,0.6
2011-7-22,0,16,67,10,10,0.6
2011-7-25,4,16,67,10,6,1
2011-7-26,0,16,74,10,6,0.6
2011-7-28,0,19,73,9,6,1
2011-7-29,0,14,79,8,5,0.2
2011-7-31,12,17,60,10,10,1
2011-8-2,8,21,55,10,5,1
2011-8-3,0,23,53,8,6,1
2011-8-4,1,18,87,8,14,0.6
2011-8-8,21,17,56,10,23,0.6
2011-8-10,0,18,56,,16,1
2011-8-11,0,18,78,10,24,1
2011-8-12,6,19,72,10,8,1
2011-8-14,2,19,53,10,13,1
2011-8-16,0,18,67,10,18,1
2011-8-17,0,18,59,10,10,0.6
2011-8-18,6,14,78,10,14,0.6
2011-8-22,6,18,64,10,8,1
2011-8-23,6,16,92,6,10,0.6
2011-8-24,1,18,72,9,8,0.6
2011-8-25,1,18,68,10,13,1
2011-8-28,1,16,71,10,16,0.6
2011-8-30,2,14,66,10,10,1
2011-8-31,1,14,68,10,3,1
2011-9-1,0,14,67,10,13,1
2011-9-2,12,20,68,7,8,1
2011-9-4,2,17,77,10,14,0.6
2011-9-5,1,16,62,10,27,1
2011-9-6,0,17,81,10,32,0.6
2011-9-7,2,14,63,10,27,0.6
2011-9-9,2,19,79,10,14,1
2011-9-12,0,19,68,10,32,1
2011-9-13,0,17,59,10,26,1
2011-9-15,6,13,66,10,5,1
2011-9-16,1,18,70,10,13,1
2011-9-19,6,14,64,10,18,1
2011-9-20,0,18,75,10,23,1
2011-9-21,0,16,74,9,11,0.6
2011-9-22,8,16,60,10,14,1
2011-9-23,0,14,67,10,10,1
2011-9-25,0,17,68,10,16,0.2
2011-9-26,0,20,73,10,14,1
2011-9-27,0,17,80,7,5,0.2
2011-9-29,103,18,68,6,3,0.2
2011-9-30,17,18,62,7,5,0.2
2011-10-2,8,19,51,10,6,0.2
2011-10-3,0,21,51,8,16,1
2011-10-4,0,17,69,10,18,1
2011-10-5,0,19,68,10,27,1
2011-10-6,0,13,53,10,27,1
2011-10-7,0,12,70,10,19,0.6
2011-10-9,0,18,78,10,21,0.6
2011-10-10,0,18,66,10,34,1
2011-10-11,11,18,71,10,32,1
2011-10-12,0,17,70,10,16,1
2011-10-13,0,14,78,9,11,1
2011-10-14,1,11,59,10,10,1
2011-10-16,6,9,74,9,3,0.2
2011-10-17,0,12,68,10,18,1
2011-10-18,0,10,56,10,21,1
2011-10-19,0,9,62,10,16,0.6
2011-10-23,0,14,69,10,18,1
2011-10-24,2,12,74,10,16,1
2011-10-26,11,11,79,10,11,0.6
2011-10-27,0,12,80,10,8,0.6
2011-10-28,0,12,83,8,5,1
2011-10-30,0,16,82,10,18,1
2011-10-31,0,13,80,10,13,1
2011-11-1,3,12,77,10,11,0.6
2011-11-2,1,13,79,10,13,1
2011-11-4,0,14,81,10,13,0.6
2011-11-7,12,12,84,5,18,1
2011-11-8,0,10,85,5,5,1
2011-11-9,1,13,83,10,5,1
2011-11-10,6,11,92,5,6,0.2
2011-11-11,7,9,91,5,10,0.2
2011-11-13,0,11,88,5,8,0.2
2011-11-14,5,9,89,2,8,1
2011-11-15,0,8,82,6,8,0.2
2011-11-16,4,6,92,5,5,0.2
2011-11-17,1,12,86,8,8,1
2011-11-18,7,12,87,10,13,1
2011-11-20,1,7,97,5,2,0.2
2011-11-22,5,11,98,3,2,1
2011-11-23,4,7,89,7,8,0.2
2011-11-24,0,11,87,10,14,1
2011-11-25,8,11,72,10,23,1
2011-11-28,2,4,83,10,8,1
2011-11-29,0,11,82,10,29,0.6
2011-11-30,4,9,78,10,16,1
2011-12-1,0,9,85,10,10,0.6
2011-12-2,1,6,87,10,11,1
2011-12-5,6,4,77,10,24,1
2011-12-6,0,4,80,10,19,0.6
2011-12-7,0,7,58,10,31,1
2011-12-9,0,6,70,10,23,1
2011-12-9,0,6,70,10,23,1
