date,quantity,temperature,humidity,visibility,wind_speed,condition
2011-2-23,9,8,95,5,13,0.6
2011-2-24,14,11,77,9,10,1
2011-2-25,36,11,82,9,13,1
2011-2-27,24,7,78,10,18,0.6
2011-2-28,3,3,89,5,13,0.6
2011-3-1,15,4,84,8,18,1
2011-3-2,7,4,79,5,18,1
2011-3-3,192,3,80,8,18,1
2011-3-4,35,3,79,9,14,1
2011-3-6,4,4,70,10,18,1
2011-3-7,-4,4,64,,10,1
2011-3-8,1,4,62,3,10,0.2
2011-3-9,22,8,61,10,23,1
2011-3-10,49,10,64,10,27,0.6
2011-3-11,9,9,63,10,14,1
2011-3-14,46,7,86,8,13,1
2011-3-15,37,7,97,0,13,0.2
2011-3-16,20,7,92,2,14,0.2
2011-3-17,46,6,87,5,8,1
2011-3-18,39,6,82,9,6,0.6
2011-3-20,39,,,,,1
2011-3-21,9,12,70,10,5,1
2011-3-22,30,12,64,9,5,1
2011-3-23,55,10,76,10,5,1
2011-3-24,81,9,70,9,8,1
2011-3-25,17,10,75,8,5,1
2011-3-27,48,8,78,7,14,1
2011-3-28,16,8,64,10,5,1
2011-3-29,27,6,67,7,5,0.2
2011-3-30,22,10,83,8,13,0.6
2011-3-31,52,14,74,10,27,1
2011-4-1,57,13,75,10,24,1
2011-4-3,22,11,65,10,11,1
2011-4-4,0,9,62,10,19,1
2011-4-5,47,10,84,10,24,0.6
2011-4-6,16,18,50,10,19,1
2011-4-7,58,16,63,10,13,1
2011-4-8,78,13,57,,6,1
2011-4-10,7,10,64,8,10,1
2011-4-11,5,13,62,10,10,0.6
2011-4-12,54,9,51,10,21,1
2011-4-13,18,7,61,10,8,0.6
2011-4-14,123,10,66,10,8,1
2011-4-15,81,11,62,10,5,1
2011-4-17,12,11,73,8,3,1
2011-4-18,5,11,71,4,6,1
2011-4-19,23,14,63,8,5,1
2011-4-20,18,14,68,7,3,1
2011-4-21,78,13,71,6,5,1
2011-4-26,34,12,71,10,14,1
2011-4-27,29,11,58,10,16,1
2011-4-28,176,11,73,10,18,0.6
2011-5-1,27,13,64,,21,1
2011-5-3,4,8,57,10,19,1
2011-5-4,33,7,65,10,8,1
2011-5-5,10,12,62,8,6,1
2011-5-6,46,14,54,,6,1
2011-5-8,30,17,65,10,11,0.6
2011-5-9,16,16,59,10,11,1
2011-5-10,15,13,57,10,10,1
2011-5-11,23,12,68,10,6,1
2011-5-12,56,13,57,10,14,1
2011-5-13,41,13,58,10,11,1
2011-5-15,40,10,61,10,16,1
2011-5-16,0,16,62,10,18,0.6
2011-5-17,9,14,66,10,16,1
2011-5-18,41,16,76,10,16,1
2011-5-19,12,12,64,10,6,1
2011-5-20,90,14,56,10,10,1
2011-5-22,46,14,55,10,24,0.6
2011-5-23,5,15,61,10,23,0.6
2011-5-24,6,13,48,10,19,1
2011-5-25,17,12,49,,8,1
2011-5-26,27,13,69,10,21,1
2011-5-27,-12,12,67,10,18,1
2011-5-29,61,17,69,10,23,1
2011-5-31,0,12,64,10,13,0.6
2011-6-1,24,13,55,10,6,1
2011-6-2,8,14,66,10,8,1
2011-6-3,40,17,69,10,16,1
2011-6-5,125,14,77,10,18,0.6
2011-6-6,11,11,81,9,8,0.6
2011-6-7,11,16,61,10,14,1
2011-6-8,8,13,65,10,19,0.6
2011-6-9,49,13,67,10,13,0.6
2011-6-10,40,11,73,10,6,1
2011-6-12,56,11,77,9,14,0.6
2011-6-13,0,18,69,10,19,1
2011-6-14,2,15,64,10,8,1
2011-6-15,21,17,74,10,13,0.6
2011-6-16,1,14,76,10,16,0.6
2011-6-17,9,13,82,9,14,0.6
2011-6-19,29,14,64,10,23,0.6
2011-6-20,1,13,80,10,6,0.6
2011-6-21,2,18,70,10,21,1
2011-6-22,40,14,73,10,21,0.6
2011-6-23,11,14,65,10,18,0.6
2011-6-24,24,14,64,10,13,0.6
2011-6-26,5,19,78,9,6,1
2011-6-27,8,24,61,5,8,1
2011-6-28,0,20,82,9,8,1
2011-6-29,17,16,57,10,13,1
2011-6-30,2,15,57,10,10,1
2011-7-1,7,,,10,8,1
2011-7-3,21,19,57,10,6,1
2011-7-4,6,14,62,10,6,1
2011-7-5,14,17,66,9,6,0.6
2011-7-6,29,17,67,10,21,0.6
2011-7-7,16,17,67,10,21,0.6
2011-7-8,13,17,72,10,19,0.6
2011-7-11,20,17,71,10,6,1
2011-7-12,11,17,75,9,14,0.6
2011-7-13,5,14,64,10,14,0.6
2011-7-14,3,16,64,10,14,1
2011-7-15,118,16,54,10,8,1
2011-7-17,3,16,77,10,19,0.6
2011-7-18,10,17,76,10,26,0.6
2011-7-19,1,16,70,10,11,0.6
2011-7-20,37,16,73,9,6,0.6
2011-7-21,20,16,83,9,5,0.6
2011-7-22,74,16,67,10,10,0.6
2011-7-24,12,16,59,10,14,1
2011-7-25,35,16,67,10,6,1
2011-7-26,3,16,74,10,6,0.6
2011-7-27,15,17,74,10,11,1
2011-7-28,0,19,73,9,6,1
2011-7-29,206,14,79,8,5,0.2
2011-7-31,10,17,60,10,10,1
2011-8-1,0,19,60,10,8,1
2011-8-2,10,21,55,10,5,1
2011-8-3,8,23,53,8,6,1
2011-8-4,27,18,87,8,14,0.6
2011-8-5,38,20,68,10,10,1
2011-8-7,0,17,66,10,19,0.6
2011-8-8,17,17,56,10,23,0.6
2011-8-9,56,16,51,10,14,1
2011-8-10,6,18,56,,16,1
2011-8-11,2,18,78,10,24,1
2011-8-12,9,19,72,10,8,1
2011-8-15,16,18,52,10,11,0.6
2011-8-16,20,18,67,10,18,1
2011-8-17,12,18,59,10,10,0.6
2011-8-18,4,14,78,10,14,0.6
2011-8-19,43,16,58,10,11,1
2011-8-21,5,21,60,9,8,1
2011-8-22,7,18,64,10,8,1
2011-8-23,-81,16,92,6,10,0.6
2011-8-24,1,18,72,9,8,0.6
2011-8-25,31,18,68,10,13,1
2011-8-26,12,16,84,10,8,1
2011-8-30,6,14,66,10,10,1
2011-8-31,10,14,68,10,3,1
2011-9-1,5,14,67,10,13,1
2011-9-2,40,20,68,7,8,1
2011-9-4,22,17,77,10,14,0.6
2011-9-5,0,16,62,10,27,1
2011-9-6,0,17,81,10,32,0.6
2011-9-7,6,14,63,10,27,0.6
2011-9-8,0,17,71,10,19,1
2011-9-9,17,19,79,10,14,1
2011-9-11,3,18,64,10,24,1
2011-9-12,62,19,68,10,32,1
2011-9-13,53,17,59,10,26,1
2011-9-14,57,16,57,10,19,1
2011-9-15,5,13,66,10,5,1
2011-9-16,44,18,70,10,13,1
2011-9-18,3,13,73,10,8,0.6
2011-9-19,3,14,64,10,18,1
2011-9-20,-9,18,75,10,23,1
2011-9-21,14,16,74,9,11,0.6
2011-9-22,17,16,60,10,14,1
2011-9-23,26,14,67,10,10,1
2011-9-25,6,17,68,10,16,0.2
2011-9-26,19,20,73,10,14,1
2011-9-27,10,17,80,7,5,0.2
2011-9-28,41,17,79,6,5,0.2
2011-9-29,4,18,68,6,3,0.2
2011-9-30,28,18,62,7,5,0.2
2011-10-2,4,19,51,10,6,0.2
2011-10-3,4,21,51,8,16,1
2011-10-4,10,17,69,10,18,1
2011-10-5,8,19,68,10,27,1
2011-10-6,129,13,53,10,27,1
2011-10-7,30,12,70,10,19,0.6
2011-10-9,9,18,78,10,21,0.6
2011-10-10,0,18,66,10,34,1
2011-10-11,9,18,71,10,32,1
2011-10-12,19,17,70,10,16,1
2011-10-13,9,14,78,9,11,1
2011-10-14,26,11,59,10,10,1
2011-10-16,12,9,74,9,3,0.2
2011-10-17,20,12,68,10,18,1
2011-10-18,13,10,56,10,21,1
2011-10-19,8,9,62,10,16,0.6
2011-10-20,4,7,65,10,8,1
2011-10-21,24,10,67,10,10,1
2011-10-23,20,14,69,10,18,1
2011-10-24,4,12,74,10,16,1
2011-10-25,4,13,73,10,8,0.6
2011-10-26,11,11,79,10,11,0.6
2011-10-27,2,12,80,10,8,0.6
2011-10-28,22,12,83,8,5,1
2011-10-30,40,16,82,10,18,1
2011-10-31,3,13,80,10,13,1
2011-11-1,37,12,77,10,11,0.6
2011-11-2,11,13,79,10,13,1
2011-11-3,3,17,82,10,14,0.6
2011-11-4,35,14,81,10,13,0.6
2011-11-6,61,10,79,10,18,1
2011-11-7,13,12,84,5,18,1
2011-11-8,19,10,85,5,5,1
2011-11-9,7,13,83,10,5,1
2011-11-10,13,11,92,5,6,0.2
2011-11-11,35,9,91,5,10,0.2
2011-11-13,27,11,88,5,8,0.2
2011-11-14,22,9,89,2,8,1
2011-11-15,4,8,82,6,8,0.2
2011-11-16,43,6,92,5,5,0.2
2011-11-17,12,12,86,8,8,1
2011-11-18,23,12,87,10,13,1
2011-11-20,48,7,97,5,2,0.2
2011-11-21,5,6,97,3,3,0.2
2011-11-22,42,11,98,3,2,1
2011-11-23,27,7,89,7,8,0.2
2011-11-24,45,11,87,10,14,1
2011-11-25,18,11,72,10,23,1
2011-11-27,18,10,72,10,23,0.6
2011-11-28,13,4,83,10,8,1
2011-11-29,5,11,82,10,29,0.6
2011-11-30,91,9,78,10,16,1
2011-12-1,22,9,85,10,10,0.6
2011-12-2,27,6,87,10,11,1
2011-12-4,17,7,82,10,18,0.6
2011-12-5,15,4,77,10,24,1
2011-12-6,34,4,80,10,19,0.6
2011-12-7,142,7,58,10,31,1
2011-12-8,6,10,85,10,31,0.6
2011-12-9,16,6,70,10,23,1
2011-12-9,8,6,70,10,23,1
